word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
TRUE,11,18,14,13,16,841,149,177,180,177,158,0.557454545,0.123727273,0.318818182,0.471563636,0.446555556,0.097166667,0.456444444,0.404694444,0.478071429,0.114857143,0.407285714,0.432064286,0.519230769,0.035153846,0.445615385,0.5255,0.437,0.1465625,0.4166875,0.3056,0,0,0,72,0.073825503,0.101694915,0.077777778,0.073446328,0.101265823,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,a,0.073825503,0.101694915,0.077777778,0.073446328,0.101265823,0,0,0,0,0,fairness.virtue
launched,14,8,10,20,3,373,63,89,81,67,73,0.247357143,0.205357143,0.547214286,-0.077178571,0.284,0.139875,0.57625,0.0285,0.2978,0.0993,0.6029,0.02142,0.2783,0.20015,0.52135,-0.03998,0.328,0.151,0.520666667,0.053333333,0,0,0,55,0.222222222,0.08988764,0.12345679,0.298507463,0.04109589,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,v,0.222222222,0.08988764,0.12345679,0.298507463,0.04109589,0,0,0,0,0,authority.virtue
determined,4,9,6,8,4,250,40,60,52,48,50,0.4345,0,0.5655,0.34,0.493444444,0.064777778,0.441888889,0.402355556,0.436833333,0.203,0.360333333,0.196033333,0.499125,0.172,0.328625,0.2100875,0.4445,0.058,0.4975,0.5299,0,0,0,31,0.1,0.15,0.115384615,0.166666667,0.08,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,v,0.1,0.15,0.115384615,0.166666667,0.08,0,0,0,0,0,authority.virtue
low,31,31,10,10,21,596,128,113,121,116,120,0.17316129,0.274774194,0.552,-0.040754839,0.116064516,0.304096774,0.579870968,-0.194403226,0.0613,0.3568,0.582,-0.3722,0.0793,0.4014,0.5193,-0.4569,0.120333333,0.340285714,0.53947619,-0.253228571,0,0,0,103,0.2421875,0.274336283,0.082644628,0.086206897,0.175,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,a,0,0,0,0,0,0.2421875,0.274336283,0.082644628,0.086206897,0.175,fairness.vice
exposed,12,3,4,5,13,231,51,45,36,43,56,0.089833333,0.4495,0.460666667,-0.420925,0.169666667,0.531666667,0.298666667,-0.506966667,0.078,0.4185,0.5035,-0.3679,0,0.5684,0.4316,-0.44484,0.081076923,0.374846154,0.544076923,-0.315315385,0,0,0,37,0.235294118,0.066666667,0.111111111,0.11627907,0.232142857,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.0772}",-0.0772,v,0,0,0,0,0,0.235294118,0.066666667,0.111111111,0.11627907,0.232142857,care.vice
abandon,6,5,5,3,2,153,25,33,33,32,30,0.139833333,0.4765,0.383833333,-0.532983333,0.2668,0.4156,0.3176,-0.07308,0,0.6336,0.3664,-0.54134,0,0.661333333,0.338666667,-0.608633333,0.514,0.288,0.1985,0.30975,0,0,0,21,0.24,0.151515152,0.151515152,0.09375,0.066666667,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4404}",-0.4404,v,0,0,0,0,0,0.24,0.151515152,0.151515152,0.09375,0.066666667,care.vice
ethical,3,5,3,4,6,109,25,17,23,23,21,0.374666667,0.099,0.526666667,0.3232,0.317,0.1268,0.5562,0.29946,0.309666667,0.049333333,0.641333333,0.5402,0.45725,0.07425,0.46875,0.490275,0.435166667,0.0995,0.4655,0.438833333,0,0,0,21,0.12,0.294117647,0.130434783,0.173913043,0.285714286,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,a,0.12,0.294117647,0.130434783,0.173913043,0.285714286,0,0,0,0,0,fairness.virtue
prominent,5,5,5,9,3,316,68,82,55,61,50,0.3288,0.0876,0.5834,0.33196,0.3538,0.1382,0.508,0.20124,0.3016,0.1526,0.5456,0.06588,0.360666667,0.067444444,0.571888889,0.271122222,0.184333333,0.310666667,0.505,-0.4084,0,0,0,27,0.073529412,0.06097561,0.090909091,0.147540984,0.06,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,a,0.073529412,0.06097561,0.090909091,0.147540984,0.06,0,0,0,0,0,authority.virtue
friendly,5,9,7,5,4,125,16,32,37,18,22,0.524,0.061,0.415,0.50318,0.450666667,0.046666667,0.502666667,0.442955556,0.589714286,0.093571429,0.316428571,0.599085714,0.3472,0.156,0.4968,0.33282,0.52,0.13525,0.345,0.4992,0,0,0,30,0.3125,0.28125,0.189189189,0.277777778,0.181818182,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,a,0.3125,0.28125,0.189189189,0.277777778,0.181818182,0,0,0,0,0,care.virtue
wish,6,8,4,7,5,204,31,46,46,42,39,0.467,0.084166667,0.448833333,0.4543,0.3685,0.11675,0.514875,0.3310875,0.5045,0.30475,0.19075,0.1556,0.435714286,0.188571429,0.375714286,0.323642857,0.3788,0.232,0.3896,0.10514,0,0,0,30,0.193548387,0.173913043,0.086956522,0.166666667,0.128205128,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,v,0.193548387,0.173913043,0.086956522,0.166666667,0.128205128,0,0,0,0,0,care.virtue
join,18,5,21,21,9,588,112,123,114,126,113,0.370666667,0.222166667,0.407111111,0.092994444,0.3484,0.098,0.5536,0.27038,0.425809524,0.085571429,0.488571429,0.361233333,0.346761905,0.147095238,0.506333333,0.164442857,0.326777778,0.177111111,0.496111111,0.084866667,0,0,0,74,0.160714286,0.040650407,0.184210526,0.166666667,0.079646018,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,v,0.160714286,0.040650407,0.184210526,0.166666667,0.079646018,0,0,0,0,0,loyalty.virtue
carefully,8,2,3,6,2,117,34,21,23,26,13,0.3075,0.026375,0.666125,0.1793,0.253,0,0.747,0.27475,0.231333333,0.073333333,0.695333333,-0.041933333,0.355833333,0.021833333,0.622333333,0.4119,0.2525,0.184,0.5635,-0.13695,0,0,0,21,0.235294118,0.095238095,0.130434783,0.230769231,0.153846154,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,r,0.235294118,0.095238095,0.130434783,0.230769231,0.153846154,0,0,0,0,0,care.virtue
bomb,27,6,9,10,8,306,70,46,79,58,53,0.014592593,0.613074074,0.372296296,-0.730351852,0.042,0.574333333,0.383666667,-0.586266667,0.054111111,0.536111111,0.409777778,-0.692955556,0.0498,0.6236,0.3266,-0.68041,0.022,0.671875,0.306125,-0.7348875,0,0,0,60,0.385714286,0.130434783,0.113924051,0.172413793,0.150943396,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0,0,0,0,0,0.385714286,0.130434783,0.113924051,0.172413793,0.150943396,care.vice
innocent,13,10,7,8,6,215,51,49,48,44,23,0.336538462,0.335076923,0.328230769,-0.151007692,0.3294,0.2477,0.4232,0.05769,0.292142857,0.301571429,0.406714286,-0.1657,0.293875,0.428,0.27775,-0.3295875,0.394833333,0.3495,0.255833333,-0.104866667,0,0,0,44,0.254901961,0.204081633,0.145833333,0.181818182,0.260869565,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,a,0.254901961,0.204081633,0.145833333,0.181818182,0.260869565,0,0,0,0,0,sanctity.virtue
imposed,9,11,5,10,6,318,67,81,43,71,56,0.025666667,0.433,0.541222222,-0.283333333,0.086363636,0.304454545,0.609272727,-0.108954545,0.0404,0.324,0.6358,-0.23234,0.1158,0.3202,0.564,-0.10678,0,0.382333333,0.617666667,-0.392866667,0,0,0,41,0.134328358,0.135802469,0.11627907,0.14084507,0.107142857,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.0772}",-0.0772,v,0,0,0,0,0,0.134328358,0.135802469,0.11627907,0.14084507,0.107142857,authority.vice
share,13,20,12,8,10,714,163,144,148,145,118,0.450307692,0.049538462,0.500153846,0.446746154,0.36965,0.15095,0.47935,0.225805,0.426333333,0.079416667,0.49425,0.302091667,0.5405,0.02675,0.43275,0.45145,0.4497,0.0447,0.5056,0.4724,0,0,0,63,0.079754601,0.138888889,0.081081081,0.055172414,0.084745763,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,n,0.079754601,0.138888889,0.081081081,0.055172414,0.084745763,0,0,0,0,0,fairness.virtue
values,16,13,25,22,29,615,119,125,109,139,123,0.56,0.09275,0.34725,0.5076,0.611153846,0.042,0.346846154,0.648192308,0.42276,0.04068,0.53652,0.52506,0.4285,0.131,0.440454545,0.335295455,0.424965517,0.092172414,0.482931034,0.42637931,0,0,0,105,0.134453782,0.104,0.229357798,0.158273381,0.235772358,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,n,0.134453782,0.104,0.229357798,0.158273381,0.235772358,0,0,0,0,0,sanctity.virtue
problems,42,21,19,16,23,970,194,200,188,186,202,0.095928571,0.441309524,0.462785714,-0.41235,0.137380952,0.371666667,0.490952381,-0.308152381,0.100947368,0.424894737,0.474105263,-0.420026316,0.066625,0.4616875,0.4716875,-0.50405,0.099782609,0.461521739,0.438826087,-0.404195652,0,0,0,121,0.216494845,0.105,0.10106383,0.086021505,0.113861386,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,n,0,0,0,0,0,0.216494845,0.105,0.10106383,0.086021505,0.113861386,care.vice
backed,14,7,21,19,7,419,77,98,103,71,70,0.190571429,0.252428571,0.557071429,-0.279528571,0.389285714,0.084714286,0.526,0.1481,0.223952381,0.164904762,0.611,-0.122952381,0.274789474,0.188421053,0.536684211,-0.080594737,0.263571429,0.103714286,0.632714286,0.0213,0,0,0,68,0.181818182,0.071428571,0.203883495,0.267605634,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0.181818182,0.071428571,0.203883495,0.267605634,0.1,0,0,0,0,0,authority.virtue
authority,7,25,13,72,11,836,149,183,145,224,135,0.366714286,0.185285714,0.448285714,0.082114286,0.27376,0.06188,0.66432,0.068632,0.287076923,0.186461538,0.526384615,-0.060715385,0.276208333,0.119930556,0.603875,0.013843056,0.250727273,0.064,0.685363636,0.078409091,0,0,0,128,0.046979866,0.136612022,0.089655172,0.321428571,0.081481481,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0772}",0.0772,n,0.046979866,0.136612022,0.089655172,0.321428571,0.081481481,0,0,0,0,0,authority.virtue
unfortunately,3,5,6,5,3,275,49,63,67,61,36,0.056,0.565,0.379,-0.514566667,0.1268,0.5508,0.3226,-0.36786,0.182833333,0.504666667,0.3125,-0.17865,0.195,0.5576,0.2476,-0.37248,0.118,0.608333333,0.274,-0.4274,0,0,0,22,0.06122449,0.079365079,0.089552239,0.081967213,0.083333333,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,r,0,0,0,0,0,0.06122449,0.079365079,0.089552239,0.081967213,0.083333333,loyalty.vice
murder,15,14,8,8,9,421,76,106,92,71,76,0.0134,0.645333333,0.3412,-0.77304,0.073642857,0.599571429,0.326785714,-0.750814286,0.125,0.527875,0.347125,-0.5875,0.056125,0.664375,0.279625,-0.795275,0.032777778,0.567111111,0.400222222,-0.729177778,0,0,0,54,0.197368421,0.132075472,0.086956522,0.112676056,0.118421053,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6908}",-0.6908,n,0,0,0,0,0,0.197368421,0.132075472,0.086956522,0.112676056,0.118421053,care.vice
thank,1,3,5,3,0,181,33,47,41,26,34,0.623,0,0.377,0.765,0.585333333,0,0.414666667,0.6702,0.5438,0.1454,0.311,0.28234,0.572666667,0.126,0.301,0.6641,0,0,0,0,0,0,0,12,0.03030303,0.063829787,0.12195122,0.115384615,0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,v,0.03030303,0.063829787,0.12195122,0.115384615,0,0,0,0,0,0,loyalty.virtue
resolve,4,9,3,3,5,279,49,54,64,59,53,0.42275,0.116,0.4615,0.17625,0.386222222,0.199888889,0.413777778,0.215522222,0.448,0.123333333,0.428666667,0.342166667,0.365,0.034,0.601,0.4489,0.4086,0.167,0.4246,0.2044,0,0,0,24,0.081632653,0.166666667,0.046875,0.050847458,0.094339623,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,v,0.081632653,0.166666667,0.046875,0.050847458,0.094339623,0,0,0,0,0,fairness.virtue
protesting,0,10,9,15,4,177,19,46,44,35,33,0,0,0,0,0.1129,0.5346,0.3523,-0.57596,0.057333333,0.408555556,0.534,-0.347288889,0.067333333,0.4666,0.466,-0.40704,0.12925,0.3425,0.52825,-0.246175,0,0,0,38,0,0.217391304,0.204545455,0.428571429,0.121212121,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,v,0,0,0,0,0,0,0.217391304,0.204545455,0.428571429,0.121212121,authority.vice
giving,15,26,17,20,14,643,132,126,150,126,109,0.3952,0.189133333,0.4156,0.257946667,0.425076923,0.083461538,0.491423077,0.384815385,0.400529412,0.121411765,0.478058824,0.361035294,0.3171,0.18545,0.4971,0.1114,0.462142857,0.091714286,0.446071429,0.428771429,0,0,0,92,0.113636364,0.206349206,0.113333333,0.158730159,0.128440367,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,v,0.113636364,0.206349206,0.113333333,0.158730159,0.128440367,0,0,0,0,0,fairness.virtue
grave,7,3,3,3,3,167,34,34,32,44,23,0.053857143,0.683285714,0.263,-0.654928571,0.089666667,0.521666667,0.388666667,-0.349533333,0.16,0.511666667,0.328333333,-0.416266667,0.121666667,0.597333333,0.281,-0.621466667,0.082,0.371333333,0.546666667,-0.415166667,0,0,0,19,0.205882353,0.088235294,0.09375,0.068181818,0.130434783,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,a,0,0,0,0,0,0.205882353,0.088235294,0.09375,0.068181818,0.130434783,care.vice
benefit,20,33,17,15,10,656,126,138,137,147,108,0.3919,0.15255,0.45565,0.321485,0.450484848,0.120060606,0.429515152,0.421493939,0.373117647,0.126764706,0.500294118,0.389482353,0.489666667,0.010733333,0.4996,0.537053333,0.3816,0.0213,0.5971,0.47128,0,0,0,95,0.158730159,0.239130435,0.124087591,0.102040816,0.092592593,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,n,0.158730159,0.239130435,0.124087591,0.102040816,0.092592593,0,0,0,0,0,fairness.virtue
prosecution,9,6,2,9,5,187,30,31,39,57,30,0.063222222,0.522777778,0.413888889,-0.637177778,0.063333333,0.594,0.342666667,-0.72245,0.0875,0.604,0.3085,-0.743,0.088777778,0.551333333,0.359777778,-0.651777778,0.058,0.625,0.317,-0.7635,0,0,0,31,0.3,0.193548387,0.051282051,0.157894737,0.166666667,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0,0,0,0,0,0.3,0.193548387,0.051282051,0.157894737,0.166666667,care.vice
improvement,4,2,5,3,2,83,22,13,16,20,12,0.4725,0,0.5275,0.511725,0.5025,0,0.4975,0.763,0.4194,0.0806,0.4998,0.47838,0.551333333,0,0.448666667,0.644466667,0.4665,0,0.5335,0.4588,0,0,0,16,0.181818182,0.153846154,0.3125,0.15,0.166666667,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,n,0.181818182,0.153846154,0.3125,0.15,0.166666667,0,0,0,0,0,loyalty.virtue
harm,19,13,11,6,10,318,55,76,62,68,57,0.028842105,0.456,0.515157895,-0.598136842,0.095538462,0.381769231,0.522615385,-0.407284615,0.134181818,0.403363636,0.462363636,-0.415209091,0.103833333,0.484333333,0.411666667,-0.487716667,0.038,0.4474,0.5146,-0.58643,0,0,0,59,0.345454545,0.171052632,0.177419355,0.088235294,0.175438596,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,n,0,0,0,0,0,0.345454545,0.171052632,0.177419355,0.088235294,0.175438596,care.vice
blamed,11,6,10,8,0,235,46,48,52,51,38,0.017727273,0.570181818,0.412090909,-0.7105,0.065333333,0.492,0.442666667,-0.585966667,0.0655,0.5458,0.3886,-0.55615,0,0.55225,0.44775,-0.6387,0,0,0,0,0,0,0,35,0.239130435,0.125,0.192307692,0.156862745,0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,v,0,0,0,0,0,0.239130435,0.125,0.192307692,0.156862745,0,care.vice
created,11,15,8,14,12,689,117,162,147,135,128,0.354090909,0.147545455,0.498272727,0.195472727,0.318,0.218066667,0.463933333,-0.00636,0.37125,0.083,0.545875,0.194225,0.322928571,0.098,0.579071429,0.143692857,0.315333333,0.194583333,0.490083333,0.099941667,0,0,0,60,0.094017094,0.092592593,0.054421769,0.103703704,0.09375,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.25}",0.25,v,0.094017094,0.092592593,0.054421769,0.103703704,0.09375,0,0,0,0,0,authority.virtue
prosecuted,8,8,4,8,3,145,28,33,30,27,27,0.0615,0.547625,0.390875,-0.7107,0.061,0.4865,0.452375,-0.4635375,0.0855,0.57475,0.34,-0.831725,0.054875,0.459875,0.48525,-0.495325,0.132666667,0.655,0.212333333,-0.8116,0,0,0,31,0.285714286,0.242424242,0.133333333,0.296296296,0.111111111,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,v,0,0,0,0,0,0.285714286,0.242424242,0.133333333,0.296296296,0.111111111,authority.vice
allow,26,25,22,30,18,966,192,187,199,219,169,0.342307692,0.179692308,0.478153846,0.082438462,0.36612,0.11788,0.51604,0.236304,0.307090909,0.146909091,0.546045455,0.111095455,0.2894,0.091,0.619533333,0.150196667,0.359111111,0.108222222,0.532555556,0.262944444,0,0,0,121,0.135416667,0.13368984,0.110552764,0.136986301,0.106508876,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,v,0.135416667,0.13368984,0.110552764,0.136986301,0.106508876,0,0,0,0,0,authority.virtue
costly,7,2,2,1,1,123,29,19,29,21,25,0.221857143,0.249428571,0.528714286,0.110042857,0.1445,0.2265,0.6295,-0.06275,0,0.239,0.761,-0.1027,0,0.318,0.682,-0.1027,0.413,0.111,0.476,0.5859,0,0,0,13,0.24137931,0.105263158,0.068965517,0.047619048,0.04,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1027}",-0.1027,a,0,0,0,0,0,0.24137931,0.105263158,0.068965517,0.047619048,0.04,care.vice
faith,15,16,25,17,31,638,116,113,150,136,123,0.523466667,0.169533333,0.307066667,0.352446667,0.4178125,0.1625625,0.419625,0.38801875,0.47488,0.12392,0.40124,0.416404,0.461588235,0.144117647,0.394235294,0.419564706,0.564548387,0.134,0.301483871,0.496280645,0,0,0,104,0.129310345,0.14159292,0.166666667,0.125,0.25203252,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.129310345,0.14159292,0.166666667,0.125,0.25203252,0,0,0,0,0,sanctity.virtue
progress,11,5,9,15,5,570,123,85,125,132,106,0.418454545,0.156272727,0.425454545,0.380045455,0.389,0.2086,0.4024,0.2435,0.509444444,0.132222222,0.358444444,0.429677778,0.445733333,0.1264,0.427866667,0.371853333,0.431,0.0408,0.5282,0.49466,0,0,0,45,0.089430894,0.058823529,0.072,0.113636364,0.047169811,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.089430894,0.058823529,0.072,0.113636364,0.047169811,0,0,0,0,0,authority.virtue
fought,12,2,13,16,7,375,85,63,71,87,69,0.099916667,0.465666667,0.4345,-0.401833333,0.0575,0.4235,0.519,-0.39745,0.094,0.489923077,0.415923077,-0.477761538,0.0896875,0.5333125,0.3770625,-0.51938125,0.131714286,0.544428571,0.324,-0.507042857,0,0,0,50,0.141176471,0.031746032,0.183098592,0.183908046,0.101449275,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,v,0,0,0,0,0,0.141176471,0.031746032,0.183098592,0.183908046,0.101449275,authority.vice
gun,38,17,29,44,10,820,168,130,198,227,98,0.047473684,0.493815789,0.458657895,-0.559881579,0.094705882,0.551705882,0.353470588,-0.596188235,0.052896552,0.412172414,0.534931034,-0.419062069,0.070136364,0.418272727,0.511636364,-0.405747727,0.0761,0.3718,0.5521,-0.34445,0,0,0,138,0.226190476,0.130769231,0.146464646,0.193832599,0.102040816,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,n,0,0,0,0,0,0.226190476,0.130769231,0.146464646,0.193832599,0.102040816,care.vice
help,125,73,82,68,56,3092,670,626,634,609,555,0.41596,0.092704,0.491288,0.3799592,0.392643836,0.119630137,0.487726027,0.310210959,0.429890244,0.116487805,0.453585366,0.342835366,0.436397059,0.094352941,0.469176471,0.392820588,0.399375,0.111767857,0.488875,0.321205357,0,0,0,404,0.186567164,0.116613419,0.129337539,0.111658456,0.100900901,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,v,0.186567164,0.116613419,0.129337539,0.111658456,0.100900901,0,0,0,0,0,care.virtue
conflicts,18,22,11,15,15,523,119,123,93,114,74,0.066444444,0.456111111,0.477388889,-0.488877778,0.055545455,0.400818182,0.543681818,-0.370931818,0.104909091,0.337909091,0.557181818,-0.265809091,0.131466667,0.385866667,0.482666667,-0.3303,0.1336,0.380066667,0.486266667,-0.27782,0,0,0,81,0.151260504,0.178861789,0.11827957,0.131578947,0.202702703,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,n,0,0,0,0,0,0.151260504,0.178861789,0.11827957,0.131578947,0.202702703,sanctity.vice
nice,6,1,8,2,3,190,37,35,59,27,32,0.726833333,0.044,0.229166667,0.723066667,0.426,0.206,0.368,0.4588,0.47575,0.045,0.47925,0.49235,0.4645,0.212,0.3235,0.31245,0.603666667,0.062,0.334333333,0.573433333,0,0,0,20,0.162162162,0.028571429,0.13559322,0.074074074,0.09375,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,a,0.162162162,0.028571429,0.13559322,0.074074074,0.09375,0,0,0,0,0,care.virtue
hand,20,20,20,22,19,825,161,173,175,145,174,0.4444,0.1677,0.3878,0.37796,0.5652,0.0177,0.4171,0.666775,0.5152,0.06645,0.4184,0.597275,0.496318182,0.134636364,0.368909091,0.464886364,0.534052632,0.097526316,0.368368421,0.528031579,0,0,0,101,0.124223602,0.115606936,0.114285714,0.151724138,0.109195402,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,n,0.124223602,0.115606936,0.114285714,0.151724138,0.109195402,0,0,0,0,0,authority.virtue
solution,9,7,2,9,5,423,78,80,89,88,89,0.425444444,0.105444444,0.469222222,0.290088889,0.467428571,0.244142857,0.288285714,0.1461,0.504,0.225,0.271,0.25485,0.389222222,0.121333333,0.489444444,0.249422222,0.484,0.176,0.34,0.19662,0,0,0,32,0.115384615,0.0875,0.02247191,0.102272727,0.056179775,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,n,0.115384615,0.0875,0.02247191,0.102272727,0.056179775,0,0,0,0,0,care.virtue
admitted,7,11,5,9,10,264,60,52,53,50,49,0.238285714,0.179714286,0.582,-0.083157143,0.218,0.302454545,0.479636364,-0.240818182,0.311,0.3058,0.3834,-0.18424,0.309222222,0.129,0.561777778,0.080766667,0.3131,0.2258,0.4609,-0.03686,0,0,0,42,0.116666667,0.211538462,0.094339623,0.18,0.204081633,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.1027}",0.1027,v,0.116666667,0.211538462,0.094339623,0.18,0.204081633,0,0,0,0,0,fairness.virtue
damage,25,13,4,11,12,534,96,113,116,127,82,0.0536,0.45132,0.49508,-0.494976,0.141384615,0.377538462,0.481307692,-0.3025,0.12225,0.56825,0.30925,-0.603575,0.038090909,0.523363636,0.438545455,-0.608863636,0.057666667,0.479416667,0.462916667,-0.432475,0,0,0,65,0.260416667,0.115044248,0.034482759,0.086614173,0.146341463,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0,0,0,0,0,0.260416667,0.115044248,0.034482759,0.086614173,0.146341463,care.vice
disagreed,2,3,4,6,2,101,22,20,23,22,14,0.3115,0.339,0.35,-0.12195,0.233666667,0.419,0.347333333,-0.2127,0.03175,0.46725,0.50125,-0.518825,0,0.411166667,0.588833333,-0.3182,0.135,0.2265,0.6385,-0.10775,0,0,0,17,0.090909091,0.15,0.173913043,0.272727273,0.142857143,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,v,0,0,0,0,0,0.090909091,0.15,0.173913043,0.272727273,0.142857143,authority.vice
poverty,17,12,8,5,8,405,75,80,88,86,76,0.081235294,0.504,0.414764706,-0.468841176,0.1295,0.426166667,0.444333333,-0.362358333,0.045875,0.550625,0.4035,-0.6054625,0.2198,0.4894,0.2906,-0.21536,0.073,0.577125,0.34975,-0.5491,0,0,0,50,0.226666667,0.15,0.090909091,0.058139535,0.105263158,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",-0.5106,n,0,0,0,0,0,0.226666667,0.15,0.090909091,0.058139535,0.105263158,care.vice
arguing,7,2,1,5,2,221,38,44,47,51,41,0.095142857,0.511,0.393857143,-0.615785714,0.169,0.412,0.419,-0.31565,0,0.429,0.571,-0.4588,0.0344,0.4248,0.541,-0.46998,0,0.429,0.571,-0.4588,0,0,0,17,0.184210526,0.045454545,0.021276596,0.098039216,0.048780488,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,v,0,0,0,0,0,0.184210526,0.045454545,0.021276596,0.098039216,0.048780488,care.vice
stop,48,42,39,42,31,1186,241,265,244,220,216,0.071708333,0.451729167,0.476541667,-0.45246875,0.079452381,0.411452381,0.509047619,-0.384447619,0.107435897,0.389230769,0.503358974,-0.299966667,0.098309524,0.419119048,0.4825,-0.352454762,0.085516129,0.373451613,0.541064516,-0.343622581,0,0,0,202,0.199170124,0.158490566,0.159836066,0.190909091,0.143518519,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,v,0,0,0,0,0,0.199170124,0.158490566,0.159836066,0.190909091,0.143518519,care.vice
